"taxonTypeCode","taxonID","acceptedTaxonID","scientificName","scientificNameAuthorship","taxonRank","vernacularName","taxonProtocolCategory","nameAccordingToID","nameAccordingToTitle","kingdom","subkingdom","infrakingdom","superdivision","division","subdivision","infradivision","parvdivision","superphylum","phylum","subphylum","infraphylum","superclass","class","subclass","infraclass","superorder","order","suborder","infraorder","section","subsection","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","species","subspecies","variety","subvariety","form","subform","race","stirp","morph","abberation","unspecified","speciesGroup","specificEpithet","infraspecificEpithet"
"BEETLE","BEMLOR","BEMLOR","Bembidion lorquinii","Chaudoir","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Bracteon","","","","","","","","","","","","","lorquinii",""
"BEETLE","BEMLOU","BEMLOU","Bembidion louisella","Maddison","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Pseudoperyphus","","","","","","","","","","","","","louisella",""
"BEETLE","BEMLUC","BEMLUC","Bembidion luculentum","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Notaphus","","","","","","","","","","","","","luculentum",""
"BEETLE","BEMLUG","BEMLUG","Bembidion lugubre","LeConte","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Peryphus","","","","","","","","","","","","","lugubre",""
"BEETLE","BEMLUM","LIOLUM","Bembidion lummi","","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Bembidion","","","","","","","","","","","","","","lummi",""
"BEETLE","BEMMAN","BEMMAN","Bembidion manningense","Lindroth","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Plataphus","","","","","","","","","","","","","manningense",""
"BEETLE","BEMMAR","BEMINO","Bembidion marinianum","Casey","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Bembidion","","","","","","","","","","","","","","marinianum",""
"BEETLE","BEMMCK","BEMMCK","Bembidion mckinleyi","Fall","species","","target","http://www.itis.gov (accessed 10/07/2014)","The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Terminophanes","","","","","","","","","","","","","mckinleyi",""
"BEETLE","BEMMCK1","BEMMCK1","Bembidion mckinleyi carneum","Lindroth","subspecies","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Terminophanes","","","","","","","","","","","","","mckinleyi","carneum"
"BEETLE","BEMMCK2","BEMMCK2","Bembidion mckinleyi mckinleyi","Fall","subspecies","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Terminophanes","","","","","","","","","","","","","mckinleyi","mckinleyi"
"BEETLE","BEMMEX","BEMMEX","Bembidion mexicanum","Dejean","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Peryphus","","","","","","","","","","","","","mexicanum",""
"BEETLE","BEMMIM","BEMMIM","Bembidion mimus","Hayward","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Furcacampa","","","","","","","","","","","","","mimus",""
"BEETLE","BEMMIM1","BEMMIM1","Bembidion mimbres","Say","species","","target","doi: 10.3897/zookeys.1007.60012","Maddison, D.R. 2020. Shards, sequences, and shorelines: two new species of Bembidion from North America (Coleoptera, Carabidae). ZooKeys 1007: 85–128.","Animalia","NA","NA","","","","","","","Arthropoda","NA","NA","NA","Insecta","NA","NA","NA","Coleoptera","","","NA","NA","","Carabidae","Trechinae","Bembidiini","NA","Bembidion","Hydrium","Bembidion mimbres","","NA","","NA","","NA","NA","NA","NA","NA","","mimbres",""
"BEETLE","BEMMOD","BEMMOD","Bembidion modocianum","Casey","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Testediolum","","","","","","","","","","","","","modocianum",""
"BEETLE","BEMMOL","BEMIGN","Bembidion molokaiense","Sharp","species","","target","doi: 10.2992/0097-4463-77.1.31","Liebherr, J. K. 2008. Taxonomic revision of Hawaiian Bembidion Latreille (Coleoptera: Carabidae: Bembidiini) with a discussion of their reductive and derivative evolutionary specializations. Annals of Carnegie Museum 77:31-78.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","","","","Bembidion","","","","","","","","","","","","","","molokaiense",""
"BEETLE","BEMMOR1","BEMMOR1","Bembidion mormon","Hayward","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Notaphus","","","","","","","","","","","","","mormon",""
"BEETLE","BEMMOR2","BEMMOR2","Bembidion morulum","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Semicampa","","","","","","","","","","","","","morulum",""
"BEETLE","BEMMUN1","BEMMUN1","Bembidion mundum","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Liocosmius","","","","","","","","","","","","","mundum",""
"BEETLE","BEMMUN2","BEMMUN2","Bembidion munroi","Sharp","species","","target","doi: 10.2992/0097-4463-77.1.31","Liebherr, J. K. 2008. Taxonomic revision of Hawaiian Bembidion Latreille (Coleoptera: Carabidae: Bembidiini) with a discussion of their reductive and derivative evolutionary specializations. Annals of Carnegie Museum 77:31-78.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","","","","","","","","","","","","","","munroi",""
"BEETLE","BEMMUS","BEMMUS","Bembidion muscicola","Hayward","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Semicampa","","","","","","","","","","","","","muscicola",""
"BEETLE","BEMMUT","BEMMUT","Bembidion mutatum","Gemminger and Harold","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Bembidion","","","","","","","","","","","","","mutatum",""
"BEETLE","BEMNEB","BEMNEB","Bembidion nebraskense","LeConte","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Testediolum","","","","","","","","","","","","","nebraskense",""
"BEETLE","BEMNEO","BEMNEO","Bembidion neocoerulescens","Bousquet","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Plataphus","","","","","","","","","","","","","neocoerulescens",""
"BEETLE","BEMNEV","BEMNEV","Bembidion nevadense","Ulke","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Peryphus","","","","","","","","","","","","","nevadense",""
"BEETLE","BEMNIG1","BEMNIG1","Bembidion nigrivestis","Bousquet","species","","target","doi: 10.3897/zookeys.245.3416","Bousquet, Y. 2012. Catalogue of Geadephaga (Coleoptera: Adephaga) of America, north of Mexico. ZooKeys 245:1-1722.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Semicampa","","","","","","","","","","","","","nigrivestis",""
"BEETLE","BEMNIG2","BEMNIG2","Bembidion nigripes","Kirby","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Notaphus","","","","","","","","","","","","","nigripes",""
"BEETLE","BEMNIG3","BEMNIG3","Bembidion nigrocoeruleum","Hayward","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Plataphus","","","","","","","","","","","","","nigrocoeruleum",""
"BEETLE","BEMNIG4","BEMNIG4","Bembidion nigropiceum","Marsham","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Lymnaeum","","","","","","","","","","","","","nigropiceum",""
"BEETLE","BEMNIG5","BEMNIG5","Bembidion nigrum","Say","species","","target","isbn: 3933896061 9783933896063","Lorenz, W. 2005. Systematic list of extant ground beetles of the world (Insecta, Coleoptera \Geadephaga\: Trachypachidae and Carabidae incl. Paussinae, Cicindelinae, Rhysodinae). 2nd edition. Lorenz Publishing, Tutzing, Germany.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","Hirmoplataphus","","","","","","","","","","","","","nigrum",""
"BEETLE","BEMNIL","BEMNIL","Bembidion niloticum","Dejean","species","","target","doi: 10.2992/0097-4463-77.1.31","Liebherr, J. K. 2008. Taxonomic revision of Hawaiian Bembidion Latreille (Coleoptera: Carabidae: Bembidiini) with a discussion of their reductive and derivative evolutionary specializations. Annals of Carnegie Museum 77:31-78.","Animalia","","","","","","","","","Arthropoda","","","","Insecta","","","","Coleoptera","","","","","","Carabidae","Trechinae","Bembidiini","","Bembidion","","","","","","","","","","","","","","niloticum",""
